//NAME,FILENAME,VOLUME,LOOP,MAX_INSTANCES,PITCH_VARIATION,DRY,WET
v_leader_imp_03_com02,v_leader_imp_03_com02.mp3,1,0,0,0,1,0
v_leader_imp_03_sel01,v_leader_imp_03_sel01.mp3,1,0,0,0,1,0
v_leader_imp_03_spe01,v_leader_imp_03_spe01.mp3,1,0,0,0,1,0

v_leader_mil_01_com01,v_leader_mil_01_com01.mp3,1,0,0,0,1,0
v_leader_mil_01_com02,v_leader_mil_01_com02.mp3,1,0,0,0,1,0
v_leader_mil_01_sel01,v_leader_mil_01_sel01.mp3,1,0,0,0,1,0
v_leader_mil_01_spe01,v_leader_mil_01_spe01.mp3,1,0,0,0,1,0

v_leader_mil_02_com01,v_leader_mil_02_com01.mp3,1,0,0,0,1,0
v_leader_mil_02_com02,v_leader_mil_02_com02.mp3,1,0,0,0,1,0
v_leader_mil_02_sel01,v_leader_mil_02_sel01.mp3,1,0,0,0,1,0
v_leader_mil_02_spe01,v_leader_mil_02_spe01.mp3,1,0,0,0,1,0

v_leader_mil_03_com01,v_leader_mil_03_com01.mp3,1,0,0,0,1,0
v_leader_mil_03_com02,v_leader_mil_03_com02.mp3,1,0,0,0,1,0
v_leader_mil_03_sel01,v_leader_mil_03_sel01.mp3,1,0,0,0,1,0
v_leader_mil_03_spe01,v_leader_mil_03_spe01.mp3,1,0,0,0,1,0

//FIGHTERS,,,,,,,
v_Fighter_11_sel01,v_Fighter_11_sel01.mp3,1,0,0,0,1,0
v_Fighter_11_com01,v_Fighter_11_com01.mp3,1,0,0,0,1,0
v_Fighter_11_com02,v_Fighter_11_com02.mp3,1,0,0,0,1,0
v_Fighter_11_spe01,v_Fighter_11_spe01.mp3,1,0,0,0,1,0

v_Fighter_12_sel01,v_Fighter_12_sel01.mp3,1,0,0,0,1,0
v_Fighter_12_com01,v_Fighter_12_com01.mp3,1,0,0,0,1,0
v_Fighter_12_com02,v_Fighter_12_com02.mp3,1,0,0,0,1,0
v_Fighter_12_spe01,v_Fighter_12_spe01.mp3,1,0,0,0,1,0

v_Fighter_13_sel01,v_Fighter_13_sel01.mp3,1,0,0,0,1,0
v_Fighter_13_com01,v_Fighter_13_com01.mp3,1,0,0,0,1,0
v_Fighter_13_com02,v_Fighter_13_com02.mp3,1,0,0,0,1,0
v_Fighter_13_spe01,v_Fighter_13_spe01.mp3,1,0,0,0,1,0

v_Fighter_14_sel01,v_Fighter_14_sel01.mp3,1,0,0,0,1,0
v_Fighter_14_com01,v_Fighter_14_com01.mp3,1,0,0,0,1,0
v_Fighter_14_com02,v_Fighter_14_com02.mp3,1,0,0,0,1,0
v_Fighter_14_spe01,v_Fighter_14_spe01.mp3,1,0,0,0,1,0

v_Fighter_15_sel01,v_Fighter_15_sel01.mp3,1,0,0,0,1,0
v_Fighter_15_com01,v_Fighter_15_com01.mp3,1,0,0,0,1,0
v_Fighter_15_com02,v_Fighter_15_com02.mp3,1,0,0,0,1,0
v_Fighter_15_spe01,v_Fighter_15_spe01.mp3,1,0,0,0,1,0

//BOMBERS,,,,,,,
v_Bomber_11_sel01,v_Bomber_11_sel01.mp3,1,0,0,0,1,0
v_Bomber_11_com01,v_Bomber_11_com01.mp3,1,0,0,0,1,0
v_Bomber_11_com02,v_Bomber_11_com02.mp3,1,0,0,0,1,0
v_Bomber_11_spe01,v_Bomber_11_spe01.mp3,1,0,0,0,1,0

v_Bomber_12_sel01,v_Bomber_12_sel01.mp3,1,0,0,0,1,0
v_Bomber_12_com01,v_Bomber_12_com01.mp3,1,0,0,0,1,0
v_Bomber_12_com02,v_Bomber_12_com02.mp3,1,0,0,0,1,0
v_Bomber_12_spe01,v_Bomber_12_spe01.mp3,1,0,0,0,1,0

v_Bomber_13_sel01,v_Bomber_13_sel01.mp3,1,0,0,0,1,0
v_Bomber_13_com01,v_Bomber_13_com01.mp3,1,0,0,0,1,0
v_Bomber_13_com02,v_Bomber_13_com02.mp3,1,0,0,0,1,0
v_Bomber_13_spe01,v_Bomber_13_spe01.mp3,1,0,0,0,1,0

v_Bomber_14_sel01,v_Bomber_14_sel01.mp3,1,0,0,0,1,0
v_Bomber_14_com01,v_Bomber_14_com01.mp3,1,0,0,0,1,0
v_Bomber_14_com02,v_Bomber_14_com02.mp3,1,0,0,0,1,0
v_Bomber_14_spe01,v_Bomber_14_spe01.mp3,1,0,0,0,1,0

v_Bomber_15_sel01,v_Bomber_15_sel01.mp3,1,0,0,0,1,0
v_Bomber_15_com01,v_Bomber_15_com01.mp3,1,0,0,0,1,0
v_Bomber_15_com02,v_Bomber_15_com02.mp3,1,0,0,0,1,0
v_Bomber_15_spe01,v_Bomber_15_spe01.mp3,1,0,0,0,1,0

//FISHING SHIPS,,,,,,,
v_FishingShip_sel01,v_FishingShip_sel01.mp3,1,0,0,0,1,0
v_FishingShip_com01,v_FishingShip_com01.mp3,1,0,0,0,1,0
v_FishingShip_com02,v_FishingShip_com02.mp3,1,0,0,0,1,0

v_FishingShip_6_sel01,v_FishingShip_6_sel01.mp3,1,0,0,0,1,0
v_FishingShip_6_com01,v_FishingShip_6_com01.mp3,1,0,0,0,1,0
v_FishingShip_6_com02,v_FishingShip_6_com02.mp3,1,0,0,0,1,0

v_FishingShip_11_sel01,v_FishingShip_11_sel01.mp3,1,0,0,0,1,0
v_FishingShip_11_com01,v_FishingShip_11_com01.mp3,1,0,0,0,1,0
v_FishingShip_11_com02,v_FishingShip_11_com02.mp3,1,0,0,0,1,0

//FIGHTER-BOMBERS,,,,,,,
v_fighter_bomber_11_sel01,v_fighter_bomber_11_sel01.mp3,1,0,0,0,1,0
v_fighter_bomber_11_com01,v_fighter_bomber_11_com01.mp3,1,0,0,0,1,0
v_fighter_bomber_11_com02,v_fighter_bomber_11_com02.mp3,1,0,0,0,1,0
v_fighter_bomber_11_spe01,v_fighter_bomber_11_spe01.mp3,1,0,0,0,1,0

v_fighter_bomber_12_sel01,v_fighter_bomber_12_sel01.mp3,1,0,0,0,1,0
v_fighter_bomber_12_com01,v_fighter_bomber_12_com01.mp3,1,0,0,0,1,0
v_fighter_bomber_12_com02,v_fighter_bomber_12_com02.mp3,1,0,0,0,1,0
v_fighter_bomber_12_spe01,v_fighter_bomber_12_spe01.mp3,1,0,0,0,1,0

v_fighter_bomber_13_sel01,v_fighter_bomber_13_sel01.mp3,1,0,0,0,1,0
v_fighter_bomber_13_com01,v_fighter_bomber_13_com01.mp3,1,0,0,0,1,0
v_fighter_bomber_13_com02,v_fighter_bomber_13_com02.mp3,1,0,0,0,1,0
v_fighter_bomber_13_spe01,v_fighter_bomber_13_spe01.mp3,1,0,0,0,1,0

v_fighter_bomber_14_sel01,v_fighter_bomber_14_sel01.mp3,1,0,0,0,1,0
v_fighter_bomber_14_com01,v_fighter_bomber_14_com01.mp3,1,0,0,0,1,0
v_fighter_bomber_14_com02,v_fighter_bomber_14_com02.mp3,1,0,0,0,1,0
v_fighter_bomber_14_spe01,v_fighter_bomber_14_spe01.mp3,1,0,0,0,1,0

v_fighter_bomber_15_sel01,v_fighter_bomber_15_sel01.mp3,1,0,0,0,1,0
v_fighter_bomber_15_com01,v_fighter_bomber_15_com01.mp3,1,0,0,0,1,0
v_fighter_bomber_15_com02,v_fighter_bomber_15_com02.mp3,1,0,0,0,1,0
v_fighter_bomber_15_spe01,v_fighter_bomber_15_spe01.mp3,1,0,0,0,1,0

//FIGHTINGSAILS,,,,,,,
v_fightingsail_06_sel01,v_fightingsail_06_sel01.mp3,1,0,0,0,1,0
v_fightingsail_06_com01,v_fightingsail_06_com01.mp3,1,0,0,0,1,0
v_fightingsail_06_com02,v_fightingsail_06_com02.mp3,1,0,0,0,1,0
v_fightingsail_06_spe01,v_fightingsail_06_spe01.mp3,1,0,0,0,1,0

v_fightingsail_08_sel01,v_fightingsail_08_sel01.mp3,1,0,0,0,1,0
v_fightingsail_08_com01,v_fightingsail_08_com01.mp3,1,0,0,0,1,0
v_fightingsail_08_com02,v_fightingsail_08_com02.mp3,1,0,0,0,1,0
v_fightingsail_08_spe01,v_fightingsail_08_spe01.mp3,1,0,0,0,1,0

v_fightingsail_10_sel01,v_fightingsail_10_sel01.mp3,1,0,0,0,1,0
v_fightingsail_10_com01,v_fightingsail_10_com01.mp3,1,0,0,0,1,0
v_fightingsail_10_com02,v_fightingsail_10_com02.mp3,1,0,0,0,1,0
v_fightingsail_10_spe01,v_fightingsail_10_spe01.mp3,1,0,0,0,1,0

//FRIGATES,,,,,,,
v_frigate_06_sel01,v_frigate_06_sel01.mp3,1,0,0,0,1,0
v_frigate_06_com01,v_frigate_06_com01.mp3,1,0,0,0,1,0
v_frigate_06_com02,v_frigate_06_com02.mp3,1,0,0,0,1,0
v_frigate_06_spe01,v_frigate_06_spe01.mp3,1,0,0,0,1,0

v_frigate_08_sel01,v_frigate_08_sel01.mp3,1,0,0,0,1,0
v_frigate_08_com01,v_frigate_08_com01.mp3,1,0,0,0,1,0
v_frigate_08_com02,v_frigate_08_com02.mp3,1,0,0,0,1,0
v_frigate_08_spe01,v_frigate_08_spe01.mp3,1,0,0,0,1,0

v_frigate_10_sel01,v_frigate_10_sel01.mp3,1,0,0,0,1,0
v_frigate_10_com01,v_frigate_10_com01.mp3,1,0,0,0,1,0
v_frigate_10_com02,v_frigate_10_com02.mp3,1,0,0,0,1,0
v_frigate_10_spe01,v_frigate_10_spe01.mp3,1,0,0,0,1,0

//GALLEONS,,,,,,,
v_galleon_06_sel01,v_galleon_06_sel01.mp3,1,0,0,0,1,0
v_galleon_06_com01,v_galleon_06_com01.mp3,1,0,0,0,1,0
v_galleon_06_com02,v_galleon_06_com02.mp3,1,0,0,0,1,0
v_galleon_06_spe01,v_galleon_06_spe01.mp3,1,0,0,0,1,0

v_galleon_08_sel01,v_galleon_08_sel01.mp3,1,0,0,0,1,0
v_galleon_08_com01,v_galleon_08_com01.mp3,1,0,0,0,1,0
v_galleon_08_com02,v_galleon_08_com02.mp3,1,0,0,0,1,0
v_galleon_08_spe01,v_galleon_08_spe01.mp3,1,0,0,0,1,0

v_galleon_10_sel01,v_galleon_10_sel01.mp3,1,0,0,0,1,0
v_galleon_10_com01,v_galleon_10_com01.mp3,1,0,0,0,1,0
v_galleon_10_com02,v_galleon_10_com02.mp3,1,0,0,0,1,0
v_galleon_10_spe01,v_galleon_10_spe01.mp3,1,0,0,0,1,0

//WAR GALLEYS,,,,,,,
v_WarGalley_01_sel01,v_WarGalley_01_sel01.mp3,1,0,0,0,1,0
v_WarGalley_01_com01,v_WarGalley_01_com01.mp3,1,0,0,0,1,0
v_WarGalley_01_com02,v_WarGalley_01_com02.mp3,1,0,0,0,1,0
v_WarGalley_01_spe01,v_WarGalley_01_spe01.mp3,1,0,0,0,1,0

v_WarGalley_03_sel01,v_WarGalley_03_sel01.mp3,1,0,0,0,1,0
v_WarGalley_03_com01,v_WarGalley_03_com01.mp3,1,0,0,0,1,0
v_WarGalley_03_com02,v_WarGalley_03_com02.mp3,1,0,0,0,1,0
v_WarGalley_03_spe01,v_WarGalley_03_spe01.mp3,1,0,0,0,1,0

v_WarGalley_05_sel01,v_WarGalley_05_sel01.mp3,1,0,0,0,1,0
v_WarGalley_05_com01,v_WarGalley_05_com01.mp3,1,0,0,0,1,0
v_WarGalley_05_com02,v_WarGalley_05_com02.mp3,1,0,0,0,1,0
v_WarGalley_05_spe01,v_WarGalley_05_spe01.mp3,1,0,0,0,1,0

//MEDICS,,,,,,,
v_medic_10_sel01,v_medic_10_sel01.mp3,1,0,0,0,1,0
v_medic_10_com01,v_medic_10_com01.mp3,1,0,0,0,1,0
v_medic_10_com02,v_medic_10_com02.mp3,1,0,0,0,1,0
v_medic_10_spe01,v_medic_10_spe01.mp3,1,0,0,0,1,0

v_medic_12_sel01,v_medic_12_sel01.mp3,1,0,0,0,1,0
v_medic_12_com01,v_medic_12_com01.mp3,1,0,0,0,1,0
v_medic_12_com02,v_medic_12_com02.mp3,1,0,0,0,1,0
v_medic_12_spe01,v_medic_12_spe01.mp3,1,0,0,0,1,0

v_medic_14_sel01,v_medic_14_sel01.mp3,1,0,0,0,1,0
v_medic_14_com01,v_medic_14_com01.mp3,1,0,0,0,1,0
v_medic_14_com02,v_medic_14_com02.mp3,1,0,0,0,1,0
v_medic_14_spe01,v_medic_14_spe01.mp3,1,0,0,0,1,0

//MERCHANT SHIPS,,,,,,,
v_MerchantShip_sel01,v_MerchantShip_sel01.mp3,1,0,0,0,1,0
v_MerchantShip_com01,v_MerchantShip_com01.mp3,1,0,0,0,1,0
v_MerchantShip_com02,v_MerchantShip_com02.mp3,1,0,0,0,1,0

v_MerchantShip_6_sel01,v_MerchantShip_6_sel01.mp3,1,0,0,0,1,0
v_MerchantShip_6_com01,v_MerchantShip_6_com01.mp3,1,0,0,0,1,0
v_MerchantShip_6_com02,v_MerchantShip_6_com02.mp3,1,0,0,0,1,0

v_MerchantShip_11_sel01,v_MerchantShip_11_sel01.mp3,1,0,0,0,1,0
v_MerchantShip_11_com01,v_MerchantShip_11_com01.mp3,1,0,0,0,1,0
v_MerchantShip_11_com02,v_MerchantShip_11_com02.mp3,1,0,0,0,1,0

//NONCOMBAT AIR2,,,,,,,
v_NonCombatAir2_12_sel01,v_NonCombatAir2_12_sel01.mp3,1,0,0,0,1,0
v_NonCombatAir2_12_com01,v_NonCombatAir2_12_com01.mp3,1,0,0,0,1,0
v_NonCombatAir2_12_com02,v_NonCombatAir2_12_com02.mp3,1,0,0,0,1,0
v_NonCombatAir2_12_spe01,v_NonCombatAir2_12_spe01.mp3,1,0,0,0,1,0

v_NonCombatAir2_14_sel01,v_NonCombatAir2_14_sel01.mp3,1,0,0,0,1,0
v_NonCombatAir2_14_com01,v_NonCombatAir2_14_com01.mp3,1,0,0,0,1,0
v_NonCombatAir2_14_com02,v_NonCombatAir2_14_com02.mp3,1,0,0,0,1,0
v_NonCombatAir2_14_spe01,v_NonCombatAir2_14_spe01.mp3,1,0,0,0,1,0

//PRIESTS,,,,,,,
v_priest_01_sel01,v_priest_01_sel01.mp3,1,0,0,0,1,0
v_priest_01_com01,v_priest_01_com01.mp3,1,0,0,0,1,0
v_priest_01_com02,v_priest_01_com02.mp3,1,0,0,0,1,0
v_priest_01_spe01,v_priest_01_spe01.mp3,1,0,0,0,1,0

v_priest_04_sel01,v_priest_04_sel01.mp3,1,0,0,0,1,0
v_priest_04_com01,v_priest_04_com01.mp3,1,0,0,0,1,0
v_priest_04_com02,v_priest_04_com02.mp3,1,0,0,0,1,0
v_priest_04_spe01,v_priest_04_spe01.mp3,1,0,0,0,1,0

v_priest_07_sel01,v_priest_07_sel01.mp3,1,0,0,0,1,0
v_priest_07_com01,v_priest_07_com01.mp3,1,0,0,0,1,0
v_priest_07_com02,v_priest_07_com02.mp3,1,0,0,0,1,0
v_priest_07_spe01,v_priest_07_spe01.mp3,1,0,0,0,1,0

v_priest_10_sel01,v_priest_10_sel01.mp3,1,0,0,0,1,0
v_priest_10_com01,v_priest_10_com01.mp3,1,0,0,0,1,0
v_priest_10_com02,v_priest_10_com02.mp3,1,0,0,0,1,0
v_priest_10_spe01,v_priest_10_spe01.mp3,1,0,0,0,1,0

v_priest_13_sel01,v_priest_13_sel01.mp3,1,0,0,0,1,0
v_priest_13_com01,v_priest_13_com01.mp3,1,0,0,0,1,0
v_priest_13_com02,v_priest_13_com02.mp3,1,0,0,0,1,0
v_priest_13_spe01,v_priest_13_spe01.mp3,1,0,0,0,1,0

//RAMS,,,,,,,
v_ram_03_sel01,v_ram_03_sel01.mp3,1,0,0,0,1,0
v_ram_03_com01,v_ram_03_com01.mp3,1,0,0,0,1,0
v_ram_03_com02,v_ram_03_com02.mp3,1,0,0,0,1,0
v_ram_03_spe01,v_ram_03_spe01.mp3,1,0,0,0,1,0

v_ram_05_sel01,v_ram_05_sel01.mp3,1,0,0,0,1,0
v_ram_05_com01,v_ram_05_com01.mp3,1,0,0,0,1,0
v_ram_05_com02,v_ram_05_com02.mp3,1,0,0,0,1,0
v_ram_05_spe01,v_ram_05_spe01.mp3,1,0,0,0,1,0

//SIEGE TOWERS,,,,,,,
v_Siege_03_sel01,v_Siege_03_sel01.mp3,1,0,0,0,1,0
v_Siege_03_com01,v_Siege_03_com01.mp3,1,0,0,0,1,0
v_Siege_03_com02,v_Siege_03_com02.mp3,1,0,0,0,1,0
v_Siege_03_spe01,v_Siege_03_spe01.mp3,1,0,0,0,1,0

v_HSiege_05_sel01,v_HSiege_05_sel01.mp3,1,0,0,0,1,0
v_HSiege_05_com01,v_HSiege_05_com01.mp3,1,0,0,0,1,0
v_HSiege_05_com02,v_HSiege_05_com02.mp3,1,0,0,0,1,0
v_HSiege_05_spe01,v_HSiege_05_spe01.mp3,1,0,0,0,1,0

//SPIES,,,,,,,
v_spy_01_sel01,v_spy_01_sel01.mp3,1,0,0,0,1,0
v_spy_01_com01,v_spy_01_com01.mp3,1,0,0,0,1,0
v_spy_01_com02,v_spy_01_com02.mp3,1,0,0,0,1,0
v_spy_01_spe01,v_spy_01_spe01.mp3,1,0,0,0,1,0

v_spy_04_sel01,v_spy_04_sel01.mp3,1,0,0,0,1,0
v_spy_04_com01,v_spy_04_com01.mp3,1,0,0,0,1,0
v_spy_04_com02,v_spy_04_com02.mp3,1,0,0,0,1,0
v_spy_04_spe01,v_spy_04_spe01.mp3,1,0,0,0,1,0

v_spy_07_sel01,v_spy_07_sel01.mp3,1,0,0,0,1,0
v_spy_07_com01,v_spy_07_com01.mp3,1,0,0,0,1,0
v_spy_07_com02,v_spy_07_com02.mp3,1,0,0,0,1,0
v_spy_07_spe01,v_spy_07_spe01.mp3,1,0,0,0,1,0

v_spy_10_sel01,v_spy_10_sel01.mp3,1,0,0,0,1,0
v_spy_10_com01,v_spy_10_com01.mp3,1,0,0,0,1,0
v_spy_10_com02,v_spy_10_com02.mp3,1,0,0,0,1,0
v_spy_10_spe01,v_spy_10_spe01.mp3,1,0,0,0,1,0

v_spy_13_sel01,v_spy_13_sel01.mp3,1,0,0,0,1,0
v_spy_13_com01,v_spy_13_com01.mp3,1,0,0,0,1,0
v_spy_13_com02,v_spy_13_com02.mp3,1,0,0,0,1,0
v_spy_13_spe01,v_spy_13_spe01.mp3,1,0,0,0,1,0

//SUBMARINES,,,,,,,
v_submarine_11_sel01,v_submarine_11_sel01.mp3,1,0,0,0,1,0
v_submarine_11_com01,v_submarine_11_com01.mp3,1,0,0,0,1,0
v_submarine_11_com02,v_submarine_11_com02.mp3,1,0,0,0,1,0
v_submarine_11_spe01,v_submarine_11_spe01.mp3,1,0,0,0,1,0

v_submarine_13_sel01,v_submarine_13_sel01.mp3,1,0,0,0,1,0
v_submarine_13_com01,v_submarine_13_com01.mp3,1,0,0,0,1,0
v_submarine_13_com02,v_submarine_13_com02.mp3,1,0,0,0,1,0
v_submarine_13_spe01,v_submarine_13_spe01.mp3,1,0,0,0,1,0

v_submarine_15_sel01,v_submarine_15_sel01.mp3,1,0,0,0,1,0
v_submarine_15_com01,v_submarine_15_com01.mp3,1,0,0,0,1,0
v_submarine_15_com02,v_submarine_15_com02.mp3,1,0,0,0,1,0
v_submarine_15_spe01,v_submarine_15_spe01.mp3,1,0,0,0,1,0

//TRANSPORT HELICOPTERS,,,,,,,
v_TransportHelicopter_13_sel01,v_TransportHelicopter_13_sel01.mp3,1,0,0,0,1,0
v_TransportHelicopter_13_com01,v_TransportHelicopter_13_com01.mp3,1,0,0,0,1,0
v_TransportHelicopter_13_com02,v_TransportHelicopter_13_com02.mp3,1,0,0,0,1,0
v_TransportHelicopter_13_spe01,v_TransportHelicopter_13_spe01.mp3,1,0,0,0,1,0

v_TransportHelicopter_15_sel01,v_TransportHelicopter_15_sel01.mp3,1,0,0,0,1,0
v_TransportHelicopter_15_com01,v_TransportHelicopter_15_com01.mp3,1,0,0,0,1,0
v_TransportHelicopter_15_com02,v_TransportHelicopter_15_com02.mp3,1,0,0,0,1,0
v_TransportHelicopter_15_spe01,v_TransportHelicopter_15_spe01.mp3,1,0,0,0,1,0

//TRADE CART,,,,,,,
v_TradeCart01_sel01,v_TradeCart01_sel01.mp3,1,0,0,0,1,0
v_TradeCart01_com01,v_TradeCart01_com01.mp3,1,0,0,0,1,0
v_TradeCart01_com02,v_TradeCart01_com02.mp3,1,0,0,0,1,0

v_TradeCart02_sel01,v_TradeCart02_sel01.mp3,1,0,0,0,1,0
v_TradeCart02_com01,v_TradeCart02_com01.mp3,1,0,0,0,1,0
v_TradeCart02_com02,v_TradeCart02_com02.mp3,1,0,0,0,1,0

v_TradeCart03_sel01,v_TradeCart03_sel01.mp3,1,0,0,0,1,0
v_TradeCart03_com01,v_TradeCart03_com01.mp3,1,0,0,0,1,0
v_TradeCart03_com02,v_TradeCart03_com02.mp3,1,0,0,0,1,0

//HERCs,,,,,,,
v_HercElecWarfare_sel01,v_HercElecWarfare_sel01.mp3,1,0,0,0,1,0
v_HercElecWarfare_com01,v_HercElecWarfare_com01.mp3,1,0,0,0,1,0
v_HercElecWarfare_com02,v_HercElecWarfare_com02.mp3,1,0,0,0,1,0
v_HercElecWarfare_spe01,v_HercElecWarfare_spe01.mp3,1,0,0,0,1,0

v_HercRepair_sel01,v_HercRepair_sel01.mp3,1,0,0,0,1,0
v_HercRepair_com01,v_HercRepair_com01.mp3,1,0,0,0,1,0
v_HercRepair_com02,v_HercRepair_com02.mp3,1,0,0,0,1,0
v_HercRepair_spe01,v_HercRepair_spe01.mp3,1,0,0,0,1,0

//UNIQUE UNITS,,,,,,,
v_unique_01_sel01,v_unique_01_sel01.mp3,1,0,0,0,1,0
v_unique_01_com01,v_unique_01_com01.mp3,1,0,0,0,1,0
v_unique_01_com02,v_unique_01_com02.mp3,1,0,0,0,1,0
v_unique_01_spe01,v_unique_01_spe01.mp3,1,0,0,0,1,0

v_unique_02_sel01,v_unique_02_sel01.mp3,1,0,0,0,1,0
v_unique_02_com01,v_unique_02_com01.mp3,1,0,0,0,1,0
v_unique_02_com02,v_unique_02_com02.mp3,1,0,0,0,1,0
v_unique_02_spe01,v_unique_02_spe01.mp3,1,0,0,0,1,0

v_unique_03_sel01,v_unique_03_sel01.mp3,1,0,0,0,1,0
v_unique_03_com01,v_unique_03_com01.mp3,1,0,0,0,1,0
v_unique_03_com02,v_unique_03_com02.mp3,1,0,0,0,1,0
v_unique_03_spe01,v_unique_03_spe01.mp3,1,0,0,0,1,0

v_unique_04_sel01,v_unique_04_sel01.mp3,1,0,0,0,1,0
v_unique_04_com01,v_unique_04_com01.mp3,1,0,0,0,1,0
v_unique_04_com02,v_unique_04_com02.mp3,1,0,0,0,1,0
v_unique_04_spe01,v_unique_04_spe01.mp3,1,0,0,0,1,0

v_unique_05_sel01,v_unique_05_sel01.mp3,1,0,0,0,1,0
v_unique_05_com01,v_unique_05_com01.mp3,1,0,0,0,1,0
v_unique_05_com02,v_unique_05_com02.mp3,1,0,0,0,1,0
v_unique_05_spe01,v_unique_05_spe01.mp3,1,0,0,0,1,0

v_unique_06_sel01,v_unique_06_sel01.mp3,1,0,0,0,1,0
v_unique_06_com01,v_unique_06_com01.mp3,1,0,0,0,1,0
v_unique_06_com02,v_unique_06_com02.mp3,1,0,0,0,1,0
v_unique_06_spe01,v_unique_06_spe01.mp3,1,0,0,0,1,0

v_unique_07_sel01,v_unique_07_sel01.mp3,1,0,0,0,1,0
v_unique_07_com01,v_unique_07_com01.mp3,1,0,0,0,1,0
v_unique_07_com02,v_unique_07_com02.mp3,1,0,0,0,1,0
v_unique_07_spe01,v_unique_07_spe01.mp3,1,0,0,0,1,0

v_unique_08_sel01,v_unique_08_sel01.mp3,1,0,0,0,1,0
v_unique_08_com01,v_unique_08_com01.mp3,1,0,0,0,1,0
v_unique_08_com02,v_unique_08_com02.mp3,1,0,0,0,1,0
v_unique_08_spe01,v_unique_08_spe01.mp3,1,0,0,0,1,0

v_unique_09_sel01,v_unique_09_sel01.mp3,1,0,0,0,1,0
v_unique_09_com01,v_unique_09_com01.mp3,1,0,0,0,1,0
v_unique_09_com02,v_unique_09_com02.mp3,1,0,0,0,1,0
v_unique_09_spe01,v_unique_09_spe01.mp3,1,0,0,0,1,0

v_unique_10_sel01,v_unique_10_sel01.mp3,1,0,0,0,1,0
v_unique_10_com01,v_unique_10_com01.mp3,1,0,0,0,1,0
v_unique_10_com02,v_unique_10_com02.mp3,1,0,0,0,1,0
v_unique_10_spe01,v_unique_10_spe01.mp3,1,0,0,0,1,0

v_unique_11_sel01,v_unique_11_sel01.mp3,1,0,0,0,1,0
v_unique_11_com01,v_unique_11_com01.mp3,1,0,0,0,1,0
v_unique_11_com02,v_unique_11_com02.mp3,1,0,0,0,1,0
v_unique_11_spe01,v_unique_11_spe01.mp3,1,0,0,0,1,0

v_unique_12_sel01,v_unique_12_sel01.mp3,1,0,0,0,1,0
v_unique_12_com01,v_unique_12_com01.mp3,1,0,0,0,1,0
v_unique_12_com02,v_unique_12_com02.mp3,1,0,0,0,1,0
v_unique_12_spe01,v_unique_12_spe01.mp3,1,0,0,0,1,0

v_unique_13_sel01,v_unique_13_sel01.mp3,1,0,0,0,1,0
v_unique_13_com01,v_unique_13_com01.mp3,1,0,0,0,1,0
v_unique_13_com02,v_unique_13_com02.mp3,1,0,0,0,1,0
v_unique_13_spe01,v_unique_13_spe01.mp3,1,0,0,0,1,0

fx_bomb_explosion,fx_exp_01.mp3,2,0,4,0.2,1,0
fx_bomb_drop,fx_battle_bomb_drop.mp3,0.35,0,0,0,1,0
fx_demo_bridge_explosion,fx_demo_bridge_explosion.mp3,1,0,0,0,1,0
fx_qe_bombers,fx_qe_bombers.mp3,1,0,0,0,1,0


// Crown Power Sounds,,,,,,,
pwr_immigration_event,fx_feedback_citizen_created.mp3,1,0,0,0,1,0
pwr_clone_event,fx_feedback_citizen_created.mp3,1,0,0,0,1,0

//EXPLOSIONS,,,,,,,
fx_exp_small_1,fx_exp_small_1.wav,2.0,0,4,0,1,0
fx_exp_01,fx_exp_02.mp3,1.5,0,4,0.4,1,0
fx_exp_02,fx_exp_03.mp3,1.5,0,4,0.4,1,0
fx_exp_air_01,fx_exp_air_01.mp3,1.5,0,4,0.4,1,0
fx_exp_air_02,fx_exp_air_02.mp3,1.5,0,4,0.4,1,0
fx_exp_03,fx_exp_06.mp3,1.5,0,4,0.4,1,0
fx_exp_04,fx_exp_02.mp3,1.5,0,4,0.4,1,0
fx_exp_05,fx_exp_03.mp3,1.5,0,4,0.4,1,0
fx_exp_06,fx_exp_02.mp3,1.5,0,4,0.4,1,0
fx_exp_07,fx_exp_03.mp3,1.5,0,4,0.4,1,0
fx_exp_08,fx_exp_06.mp3,1.5,0,4,0.4,1,0

//E3,,,,,,,
e3_v_spy_sel_01,e3_v_spy_sel_01.mp3,1,0,0,0,1,0
e3_v_spy_com_01,e3_v_spy_com_01.mp3,1,0,0,0,1,0
e3_v_spy_com_02,e3_v_spy_com_02.mp3,1,0,0,0,1,0
//new voice,,,,,,,
//Chinese,,,,,,,
v_tank_attack_chn01,v_tank_attack_CHN1.wav,0.75,0,0,0,1,0
v_tank_attack_chn02,v_tank_attack_CHN2.wav,0.75,0,0,0,1,0
v_tank_attack_chn03,v_tank_attack_CHN3.wav,0.75,0,0,0,1,0
v_tank_attack_chn04,v_tank_attack_CHN4.wav,0.75,0,0,0,1,0
v_tank_attack_chn05,v_tank_attack_CHN5.wav,0.75,0,0,0,1,0

v_tank_move_chn01,v_tank_move_CHN1.wav,0.75,0,0,0,1,0
v_tank_move_chn02,v_tank_move_CHN2.wav,0.75,0,0,0,1,0
